ID,Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11264,PXMP4,33.3820203802,0.4700910601,0.9360209784,0.5022227824,0.6155108189,0.7555834349
284309,ZNF776,82.0236486212,-0.3404478086,0.678150033,-0.5020243191,0.6156504144,0.7555834349
4791,NFKB2,1995.8053126805,-0.1646159409,0.3278887496,-0.5020481523,0.6156336499,0.7555834349
54737,MPHOSPH8,701.1632602868,0.170171876,0.3388606657,0.5021883424,0.6155350424,0.7555834349
6856,SYPL1,108.1857383436,0.289137517,0.5758302453,0.502122838,0.6155811163,0.7555834349
153527,ZMAT2,494.5303345635,-0.1994664291,0.3977241244,-0.5015195631,0.6160055133,0.7559518639
23304,UBR2,470.508339038,0.6711618476,1.3388733977,0.5012885078,0.6161680921,0.7560513641
55624,POMGNT1,163.5250259956,-0.2582173074,0.5151485348,-0.5012482614,0.6161964128,0.7560513641
27079,RPUSD2,54.6152389942,-0.4094423419,0.8176637104,-0.5007466232,0.6165494553,0.75641713
100132707,PAXIP1-AS2,33.6145389477,0.4767084727,0.9532045094,0.5001114325,0.6169966166,0.7565310593
3600,IL15,18.0122268135,0.6204357901,1.2400415209,0.5003346902,0.6168394316,0.7565310593
57679,ALS2,84.6785218004,-0.3307726946,0.6616614215,-0.4999123174,0.6171368188,0.7565310593
5889,RAD51C,55.6877548531,-0.4164937594,0.832246223,-0.5004453585,0.6167615218,0.7565310593
79068,FTO,150.9351493203,0.2634952679,0.5270651003,0.4999292644,0.6171248854,0.7565310593
83450,DRC3,6.6974372726,-1.0172850106,2.0349048555,-0.4999177273,0.6171330094,0.7565310593
91151,TIGD7,8.9182653781,-0.9187741374,1.8356859018,-0.500507269,0.6167179391,0.7565310593
9831,ZNF623,93.1742685695,-0.3227656543,0.6456087467,-0.499940027,0.6171173069,0.7565310593
9880,ZBTB39,38.590212663,0.4393078111,0.8782339236,0.5002173103,0.6169220709,0.7565310593
348654,GEN1,103.3872580915,0.300994796,0.602254865,0.4997797668,0.6172301589,0.7565781232
100505538,RBM26-AS1,6.1760420209,-1.0494389893,2.1015671893,-0.4993601892,0.6175256599,0.7567618661
100506686,IQCH-AS1,13.1207435122,-0.7699461759,1.5423115634,-0.4992157189,0.617627422,0.7567618661
130617,ZFAND2B,112.0234529851,-0.2924871593,0.585939057,-0.4991767587,0.6176548661,0.7567618661
3570,IL6R,69.2413047831,-0.3507706161,0.702360663,-0.4994166595,0.6174858853,0.7567618661
5609,MAP2K7,464.3737041009,-0.2268114484,0.4542860662,-0.4992700972,0.6175891181,0.7567618661
199704,ZNF585A,7.8354381692,0.9431340546,1.8902932489,0.4989353134,0.6178249554,0.7568355703
9495,AKAP5,11.5252219627,-0.8146817468,1.6328125975,-0.4989438151,0.6178189659,0.7568355703
57325,KAT14,99.4279186288,0.3172016318,0.6360241096,0.4987257983,0.6179725676,0.756949051
284551,LINC01226,8.9758716612,0.8625300116,1.7300770592,0.4985500542,0.6180963986,0.7570333848
1263,PLK3,96.2826565066,-0.3170673321,0.6362440291,-0.4983423303,0.6182427768,0.7571147878
51004,COQ6,47.5107479997,-0.4258313956,0.8545688778,-0.4982996768,0.6182728357,0.7571147878
5900,RALGDS,332.6795024523,-0.2171093999,0.4359847748,-0.4979747287,0.6185018544,0.757327882
157657,C8orf37,23.8734357199,-0.5808614038,1.1670882811,-0.4977013421,0.618694562,0.7573777499
51067,YARS2,120.2832585408,0.2799533296,0.5625135175,0.4976828484,0.618707599,0.7573777499
51534,VTA1,269.4714964923,0.2192857749,0.4405263988,0.4977812351,0.6186382434,0.7573777499
1302,COL11A2,6.8210895661,-1.0052954467,2.0210943524,-0.4974015416,0.6189059187,0.7575531686
51588,PIAS4,97.750275429,0.3002938302,0.6042823921,0.4969428765,0.6192293345,0.7578816628
23354,HAUS5,296.2737402762,-0.2207821237,0.4446404501,-0.4965407976,0.6195129107,0.7581139317
79612,NAA16,119.137149676,-0.3208480805,0.6461967118,-0.4965176619,0.6195292294,0.7581139317
124801,LSM12,263.4365079716,-0.2161364993,0.435750778,-0.4960094399,0.6198877508,0.7584286123
399818,EEF1AKMT2,89.4368574838,-0.3102463733,0.6255005444,-0.4959969676,0.6198965504,0.7584286123
10645,CAMKK2,327.6716763684,0.2030755336,0.4095069699,0.4959025083,0.6199631964,0.7584427589
253724,TTC41P,5.6747147802,-1.0786061062,2.176829812,-0.4954939979,0.6202514578,0.7587279959
5498,PPOX,65.8094970139,0.3545441483,0.7158477039,0.4952787394,0.6204033763,0.7588464146
321,APBA2,12.8425424943,0.7064785166,1.4268107792,0.4951452056,0.6204976259,0.7588942806
9698,PUM1,416.8036424964,-0.1936759153,0.3912986224,-0.4949568034,0.6206306126,0.7589895111
445329,SULT1A4,13.3276679472,-0.7652066922,1.5464104645,-0.4948276734,0.6207217684,0.7590335727
11160,ERLIN2,196.1128064901,-0.2466609976,0.4987743959,-0.4945342014,0.6209289583,0.7591520891
388695,LYSMD1,25.7476088937,-0.5305693538,1.0727795997,-0.4945744251,0.6209005588,0.7591520891
57337,SENP7,140.5230404667,0.2628791044,0.5318012962,0.4943182846,0.6210814139,0.7592710635
339745,SPOPL,103.2090854567,0.3103564764,0.6283477785,0.4939246816,0.6213593729,0.7595119086
51540,SCLY,27.0087465919,0.5658557521,1.146090598,0.4937268948,0.6214990685,0.7595119086
5723,PSPH,118.7919970864,-0.2896011944,0.5864979883,-0.4937803712,0.6214612971,0.7595119086
7626,ZNF75D,29.6205396223,-0.5455888855,1.1047446731,-0.4938597114,0.6214052594,0.7595119086
23471,TRAM1,148.2754172566,0.2623234172,0.531544611,0.4935115732,0.6216511645,0.75956295
414777,HCG18,84.9115410774,-0.3304718002,0.6695406476,-0.4935798915,0.621602905,0.75956295
129685,TAF8,51.811077126,0.4092541022,0.8302597667,0.4929229606,0.6220670231,0.7598884811
55010,PARPBP,92.0102692328,-0.3368338243,0.6832517771,-0.492986386,0.6220222068,0.7598884811
8086,AAAS,90.815430675,0.3122563861,0.6335084261,0.4929001308,0.6220831549,0.7598884811
221143,EEF1AKMT1,24.5568048176,0.5363500558,1.0889807703,0.492524818,0.6223483817,0.7600780722
57610,RANBP10,75.1715282206,0.3879498542,0.7876766216,0.4925242715,0.622348768,0.7600780722
23036,ZNF292,799.0568271237,-0.1671166366,0.3394476215,-0.4923193624,0.6224935944,0.7601619754
5033,P4HA1,2490.819028851,-0.1541225881,0.3130849368,-0.4922708504,0.622527884,0.7601619754
162655,ZNF519,22.8351801933,-0.6011792503,1.2223060543,-0.4918401968,0.6228323177,0.7604198249
25917,THUMPD3,191.5014530835,-0.2357354552,0.4793164664,-0.4918158913,0.6228495014,0.7604198249
10171,RCL1,142.5673253061,0.258964991,0.5269891123,0.4914048222,0.6231401543,0.7607072244
221468,TMEM217,4.8609848758,1.1463667915,2.3338407476,0.491193237,0.6232897818,0.7607572856
84922,FIZ1,16.5237636263,0.6780043201,1.3803284434,0.4911905737,0.6232916653,0.7607572856
6905,TBCE,81.3127033471,0.3298152574,0.6715766182,0.4911059266,0.62335153,0.7607629158
54454,ATAD2B,120.6701292427,0.2832469079,0.5769907357,0.4909037362,0.6234945344,0.760870003
56895,AGPAT4,25.2298828705,0.5883044625,1.1986071715,0.4908234128,0.6235513491,0.7608719006
115273,RAB42,6.2671955969,1.0241578895,2.0875060216,0.4906131426,0.6237000891,0.7609782195
8891,EIF2B3,121.6457314533,0.2873650272,0.5858088929,0.4905439823,0.6237490148,0.7609782195
100130331,LOC100130331,9.4417800189,-0.875343368,1.7856350661,-0.4902140334,0.6239824514,0.7611281337
51075,TMX2,336.9474387951,0.2231021649,0.4550997979,0.4902269039,0.623973345,0.7611281337
387338,NSUN4,192.6572119496,0.2403493044,0.4905436169,0.4899652062,0.62415852,0.7612754594
51130,ASB3,62.6559687687,-0.3567069805,0.7287657147,-0.4894672915,0.6245109057,0.7615182377
55971,BAIAP2L1,566.9158540375,-0.184003556,0.3759398091,-0.4894495118,0.6245234904,0.7615182377
84313,VPS25,225.5678694939,0.2206498502,0.4507235947,0.4895458165,0.6244553261,0.7615182377
100507602,TRIM52-AS1,7.5316007976,0.9421548914,1.9254141737,0.4893258314,0.624611036,0.7615575449
10743,RAI1,192.843804553,-0.2466743768,0.5042390532,-0.4892012534,0.6246992222,0.7615976263
728730,LOC728730,35.4645815766,-0.4479353719,0.9162502721,-0.4888788418,0.6249274759,0.7618084476
55561,CDC42BPG,7.6108958059,-0.9603327871,1.9651789638,-0.4886744692,0.6250721816,0.7619173927
526,ATP6V1B2,178.4812721274,0.2354174461,0.4820009215,0.4884170042,0.6252544999,0.7620047096
83886,PRSS27,7.963303475,-0.9315041689,1.9069189973,-0.4884864906,0.6252052923,0.7620047096
10224,ZNF443,9.2533595193,-0.8751747852,1.7927202446,-0.488182575,0.6254205258,0.7620944457
23239,PHLPP1,116.205046901,0.2948894078,0.6042032646,0.4880632481,0.6255050421,0.7620944457
266727,MDGA1,5.1520176343,-1.1034679343,2.2612027233,-0.4880004446,0.6255495262,0.7620944457
66008,TRAK2,142.2833348266,0.2604782615,0.5336924309,0.4880681201,0.6255015912,0.7620944457
25960,ADGRA2,7.8863827723,-0.9955922143,2.0411668716,-0.4877564045,0.6257223942,0.762181022
26038,CHD5,4.3639672731,1.1922867397,2.4444937284,0.4877438326,0.6257313002,0.762181022
89890,KBTBD6,47.0403544505,-0.4033483209,0.8273516947,-0.4875173684,0.6258917376,0.7623090079
79862,ZNF669,59.1253084682,-0.3657006134,0.7511371084,-0.4868626637,0.6263556593,0.7627391061
91775,NXPE3,30.6336463407,0.4875660225,1.0013453481,0.4869109578,0.6263214332,0.7627391061
27130,INVS,97.161796104,0.2919865653,0.6004398541,0.4862877827,0.6267631402,0.763100334
6091,ROBO1,211.5707098491,0.258477882,0.5315203147,0.486299159,0.6267550754,0.763100334
126231,ZNF573,6.0005921923,-1.0349808103,2.1293192778,-0.4860618232,0.6269233335,0.763227885
65260,COA7,77.8048007491,-0.3313382416,0.682147946,-0.4857278301,0.6271601492,0.7634486866
388272,C16orf87,25.3057931706,0.5715489654,1.1769798872,0.4856063996,0.6272462582,0.7634860086
158405,KIAA1958,77.7354593871,-0.3227242531,0.6647451087,-0.4854857131,0.6273318447,0.7635026112
25901,CCDC28A,53.1318138059,0.3743294518,0.7712525968,0.4853525983,0.6274262507,0.7635026112
79840,NHEJ1,56.6379171752,-0.3723872455,0.76720172,-0.485383747,0.6274041593,0.7635026112
55738,ARFGAP1,435.52701867,0.1927237177,0.3973613467,0.4850087188,0.6276701608,0.7637319233
54626,HES2,12.4874469782,-0.7015621374,1.4467888767,-0.4849098225,0.6277403145,0.7637497915
11007,CCDC85B,135.8475639738,-0.2682639939,0.5534213131,-0.4847373738,0.6278626517,0.7638311408
285989,ZNF789,38.4312734824,0.4406837814,0.9101447285,0.4841908848,0.6282504053,0.76423502
57511,COG6,152.5239322734,0.2467536132,0.5097813367,0.4840381463,0.6283587971,0.76423502
79020,C7orf25,6.6056072879,-0.9981079607,2.0620581292,-0.4840348323,0.628361149,0.76423502
342909,ZNF284,6.2119825797,-1.0172935552,2.1041102394,-0.4834792095,0.6287555184,0.7645795931
80221,ACSF2,160.7160150083,-0.2760459836,0.5708779742,-0.4835463901,0.6287078293,0.7645795931
10156,RASA4,118.2727478612,0.3009964406,0.6234117912,0.4828212184,0.6292226836,0.7650125501
25898,RCHY1,193.7515646067,-0.2364532058,0.4896681513,-0.4828845927,0.6291776821,0.7650125501
23023,TMCC1,67.1404476766,-0.3486950382,0.7227862512,-0.482431753,0.6294992689,0.7651461364
51078,THAP4,207.297431812,-0.2240509541,0.4644137675,-0.4824382259,0.6294946717,0.7651461364
8846,ALKBH1,41.7120338518,-0.4345286553,0.9005090407,-0.4825366939,0.6294247383,0.7651461364
23155,CLCC1,200.2894829415,-0.2474978453,0.5133993454,-0.4820766671,0.6297514844,0.7653175806
83787,ARMC10,76.9959724083,-0.3378551885,0.700799778,-0.4820994514,0.6297352996,0.7653175806
647859,LOC647859,30.2684564096,0.4807224307,0.9975753637,0.4818908407,0.629883493,0.7654104506
29914,UBIAD1,44.1081598935,0.4159988357,0.8638649886,0.4815553833,0.6301218275,0.7656324959
100131434,LINC00893,15.8586310678,0.6566227172,1.3640409614,0.4813804979,0.6302460947,0.7656483569
114907,FBXO32,26.1484674691,-0.5309402244,1.1028000979,-0.481447386,0.6301985652,0.7656483569
85452,CFAP74,8.4470638968,-0.8921752298,1.8542866149,-0.481142032,0.6304155567,0.7657866608
201163,FLCN,161.9277723738,0.2444363757,0.5087093537,0.48050301,0.6308697634,0.7662707985
388566,ZNF470,6.0618087276,1.0175825326,2.1198708213,0.48002101,0.6312124537,0.7666194121
3082,HGF,4.7945691887,-1.1981309106,2.4970623898,-0.4798161694,0.6313581143,0.7666610703
3903,LAIR1,4.4417907595,-1.1899548841,2.4799464118,-0.479830886,0.6313476489,0.7666610703
11146,GLMN,30.4621220036,-0.4803687533,1.0019338692,-0.4794415759,0.6316245221,0.7669169351
256949,KANK3,7.790091612,0.8728940995,1.8222269186,0.4790260152,0.6319201214,0.7672081961
11196,SEC23IP,273.9822456561,0.2233636751,0.4668032016,0.4784964506,0.6322969,0.7674084883
26005,C2CD3,108.8218554617,-0.2830623245,0.5914815377,-0.4785649364,0.6322481678,0.7674084883
57209,ZNF248,88.4835927918,-0.3240178556,0.6768745844,-0.4786970336,0.6321541765,0.7674084883
84226,C2orf16,13.3206006085,0.677786535,1.4165386089,0.4784808058,0.6323080325,0.7674084883
27107,ZBTB11,195.3058395332,-0.2238752256,0.4681258596,-0.4782372539,0.6324813499,0.7674835381
6837,MED22,111.3330202131,0.2849436089,0.5957802595,0.4782696378,0.6324583036,0.7674835381
1389,CREBL2,170.5135986934,-0.254951575,0.5333707434,-0.4780006744,0.632649725,0.7675468895
400084,LINC00939,12.4177783235,-0.7549181226,1.5793966407,-0.4779788073,0.6326652889,0.7675468895
81573,ANKRD13C,70.5443073967,-0.3387689136,0.7088269697,-0.4779289277,0.6327007913,0.7675468895
100527963,PMF1-BGLAP,12.7788267292,-0.7519398523,1.5740132088,-0.4777214372,0.6328484843,0.7676202048
55168,MRPS18A,119.1445846885,0.2659151472,0.556671909,0.4776873826,0.632872726,0.7676202048
80149,ZC3H12A,157.9412299398,-0.2494116583,0.5222950567,-0.4775301912,0.6329846274,0.7676883057
10203,CALCRL,8.5106343025,0.7908004817,1.656415194,0.4774168243,0.6330653362,0.7677185674
644019,CBWD6,94.8207312392,-1.0144990177,2.1255087198,-0.4772970387,0.6331506194,0.7677543706
55847,CISD1,74.9044115462,-0.3256575266,0.6825169162,-0.4771420588,0.6332609669,0.7678205577
442590,SPDYE5,5.1506128629,-1.079582859,2.2632496281,-0.4770056496,0.6333580986,0.7678707106
5887,RAD23B,894.3091068207,-0.1615836127,0.3388684797,-0.4768328198,0.6334811731,0.7679523043
83451,ABHD11,20.7943719433,0.5582751908,1.1734793802,0.4757435028,0.6342571243,0.768825279
100381270,ZBED6,83.3679582576,-0.3172119436,0.6675246559,-0.4752063325,0.634639914,0.7690861623
140465,MYL6B,235.7273946743,-0.2135368675,0.4492759504,-0.4752911151,0.634579491,0.7690861623
84971,ATG4D,33.3233483317,0.5096891384,1.0724351975,0.4752633442,0.6345992826,0.7690861623
3300,DNAJB2,156.8963726349,0.2370136912,0.4988995563,0.4750729646,0.6347349676,0.7691007383
7316,UBC,2465.8120162794,-0.1530768861,0.3222449356,-0.4750327131,0.6347636567,0.7691007383
5342,PLGLB2,7.7773315924,-0.9107429701,1.9176843878,-0.4749180709,0.6348453706,0.769132064
143187,VTI1A,169.096473027,-0.2690878423,0.5674684262,-0.4741899812,0.6353644371,0.769490099
254531,LPCAT4,142.5343343296,-0.2796606007,0.5895605532,-0.4743543291,0.6352472553,0.769490099
51249,TMEM69,104.4340178384,0.2805038784,0.5915307243,0.4742000151,0.6353572826,0.769490099
7559,ZNF12,204.1634075888,-0.2207328296,0.4654789171,-0.4742058588,0.6353531159,0.769490099
26512,INTS6,297.5406182973,-0.1967662413,0.4151937296,-0.4739142893,0.635561029,0.7696604933
3516,RBPJ,310.2710036275,0.1999159472,0.4228367027,0.4727970536,0.6363579764,0.7704900613
6191,RPS4X,11183.803859068,0.1392974769,0.2946160392,0.4728102286,0.6363485759,0.7704900613
79741,CCDC7,11.1564278024,-0.7832512537,1.6573957699,-0.4725794937,0.6365132154,0.7706102579
100506730,LOC100506730,8.0671602081,-0.8920110687,1.8901313826,-0.4719307224,0.6369762383,0.7710352373
388581,C1QTNF12,7.4675090147,0.924758415,1.9594846777,0.4719396,0.6369699014,0.7710352373
646626,LOC646626,8.9535042348,0.8173171858,1.7323138229,0.4718066525,0.6370648021,0.7710746536
79753,SNIP1,103.7742465113,0.2774706091,0.5883409648,0.4716153144,0.6372013936,0.7711721885
201232,SLC16A13,6.8176256446,0.9462410897,2.0074003754,0.4713763638,0.6373719918,0.7713108592
151188,ARL6IP6,71.2499865809,0.322969132,0.6855981121,0.4710764605,0.6375861343,0.7714033545
26226,FBXW4P1,6.9970362917,0.9227372513,1.9589612892,0.4710339384,0.6376164992,0.7714033545
79868,ALG13,230.0632123779,-0.2099453658,0.4455805226,-0.4711726728,0.6375174317,0.7714033545
10061,ABCF2,557.8157699126,-0.1876833734,0.3986652963,-0.4707793106,0.6377983406,0.7715555572
100137049,PLA2G4B,50.3142702845,-0.388555553,0.8261132857,-0.4703417313,0.6381108871,0.7718658354
115330,GPR146,9.5554117217,0.8325084656,1.7703092976,0.4702615903,0.6381681357,0.7718672751
202018,TAPT1,43.7262690127,0.3963306726,0.8430329807,0.4701247539,0.6382658896,0.7719177018
388753,COA6,68.0051398448,-0.3299961144,0.7022517291,-0.4699114302,0.6384182976,0.7720342122
1153,CIRBP,970.8017558021,0.1614200243,0.3437003558,0.4696533522,0.6386027005,0.7720537872
51106,TFB1M,95.3532964095,0.3033407788,0.645778511,0.4697288214,0.6385487737,0.7720537872
84838,ZNF496,71.0184661414,-0.3400935176,0.7241065472,-0.4696733083,0.6385884406,0.7720537872
2868,GRK4,13.1427618175,0.6736393259,1.4350699027,0.469412204,0.6387750268,0.7721943235
116983,ACAP3,202.6303688545,0.2323490768,0.4953444349,0.4690656853,0.6390226858,0.7722902976
130827,TMEM182,13.8761402888,0.6523853278,1.3903543542,0.4692223431,0.6389107165,0.7722902976
22877,MLXIP,98.976428543,-0.288107325,0.61412344,-0.4691358549,0.6389725319,0.7722902976
100130890,TSTD3,15.2456899387,0.6650884129,1.4184815607,0.4688734992,0.6391600597,0.7723885257
116843,SLC18B1,22.4119041167,-0.5767385107,1.2307086272,-0.4686231151,0.6393390519,0.7725370255
1613,DAPK3,260.81079278,0.2173920281,0.4641653853,0.468350366,0.6395340561,0.7727048455
79177,ZNF576,37.9836586186,0.4182778485,0.8934158764,0.468178213,0.6396571511,0.7727857606
11133,KPTN,21.1034190862,0.5409414983,1.1558990014,0.4679833598,0.6397964895,0.7728862839
55615,PRR5,6.4560785651,-0.9784800028,2.0928987968,-0.4675238021,0.6401251668,0.7732154945
638,BIK,8.0075371201,0.8880245919,1.8998486995,0.4674185856,0.640200428,0.7732385696
646329,NA,23.1177701116,1.3898821098,2.9769252084,0.466885129,0.6405820654,0.7736316515
4850,CNOT4,121.0635268178,-0.2789909911,0.5981900643,-0.466391884,0.6409350198,0.773990027
3699,ITIH3,5.7518479954,1.0325664383,2.214329456,0.4663111153,0.6409928237,0.7739919485
6621,SNAPC4,319.5911962709,-0.1968971965,0.4224895197,-0.4660404279,0.641186563,0.7741453482
79917,MAGIX,9.8103877422,-0.8251461468,1.7709923332,-0.4659230485,0.6412705826,0.7741453482
8455,ATRN,107.6642427288,0.2686691753,0.5766695572,0.4658979686,0.6412885353,0.7741453482
285512,FAM13A-AS1,9.0038117215,-0.8435846801,1.8113251906,-0.4657279016,0.641410278,0.7741734275
342357,ZKSCAN2,71.7796674743,0.3194733977,0.6859945101,0.4657083883,0.6414242473,0.7741734275
3460,IFNGR2,248.2803162957,-0.206951177,0.4444878976,-0.4655946272,0.6415056895,0.77420386
4800,NFYA,247.8416487562,0.2139721292,0.4599429973,0.4652144514,0.6417778907,0.7743591782
56985,ADPRM,21.6037258925,-0.5906102288,1.2694668504,-0.4652427345,0.6417576387,0.7743591782
727957,MROH1,121.0257493078,0.2911960454,0.6259867604,0.4651792399,0.6418031042,0.7743591782
11269,DDX19B,696.6883362735,0.161842935,0.348201508,0.4647967664,0.6420770036,0.7746217702
11234,HPS5,184.9524496936,-0.228801658,0.4924849727,-0.4645860701,0.6422279097,0.7747359461
55230,USP40,140.9508850753,-0.2623833962,0.5650537196,-0.4643512414,0.6423961174,0.7748709715
9324,HMGN3,451.2972201809,0.1855604913,0.3997749755,0.4641623479,0.642531435,0.7749663041
339803,LOC339803,31.4632599293,-0.4607493311,0.9928624347,-0.4640616011,0.6426036118,0.7749854718
283596,SNHG10,62.2643759086,-0.3430691614,0.7397195571,-0.4637827379,0.6428034121,0.7751585375
10982,MAPRE2,94.0424861426,0.2954585355,0.6373244266,0.463592047,0.6429400534,0.7751875302
57210,SLC45A4,34.9379177742,0.4237198116,0.9139678437,0.4636047258,0.6429309679,0.7751875302
1399,CRKL,299.3352556134,0.2016909747,0.4352824003,0.4633566037,0.6431087792,0.77525519
79993,ELOVL7,16.9010131754,-0.6154355472,1.3281912402,-0.4633636547,0.6431037259,0.77525519
2193,FARSA,323.8510346661,-0.1876686601,0.4050995612,-0.4632655231,0.6431740552,0.7752660042
340591,CA5BP1,13.9541901968,0.6488637074,1.4011437859,0.4630957322,0.643295749,0.7753448151
79680,C22orf29,92.5474628105,-0.2940667225,0.635923783,-0.4624244765,0.6437769501,0.7758568776
705,BYSL,253.8232786258,-0.2166559532,0.4686315094,-0.462316231,0.6438545617,0.7758825014
286144,TRIQK,72.1839187782,-0.3269514542,0.7074317911,-0.4621667535,0.6439617429,0.7759437506
6506,SLC1A2,6.4559807115,0.9476139953,2.0516148692,0.4618868821,0.6441624416,0.7761176634
54463,RETREG1,16.5226927003,0.6161083386,1.3346931174,0.461610486,0.6443606735,0.7762885741
29982,NRBF2,112.2548032725,0.2707079577,0.5866904496,0.4614153135,0.6445006669,0.7763892985
55818,KDM3A,1399.7453849086,-0.180947436,0.3925242728,-0.4609840678,0.6448100357,0.7766940234
